deprivation,covid,logspend,spend
32.639,0,2.403337851192586,11.06
32.639,0,2.0893358654335423,8.08
32.639,0,2.5253217741515965,12.49
32.639,0,2.3089871065722565,10.06
32.639,0,2.03218224146909,7.63
32.639,0,2.3984905485094052,11.01
32.639,0,2.395116235190903,10.97
32.639,0,2.292945585671759,9.9
32.639,0,2.38402494825425,10.85
32.639,0,2.306730747613417,10.04
32.639,0,2.15248046805095,8.61
32.639,0,2.5753612723500083,13.14
32.639,0,2.306685329695664,10.04
32.639,0,2.533042101862869,12.59
32.639,0,2.2727566228817793,9.71
32.639,0,2.018408011486086,7.53
32.639,0,2.324298167523972,10.22
32.639,0,2.4707011235025966,11.83
32.639,0,2.525830198887541,12.5
32.639,0,1.9789144197307842,7.23
32.639,0,2.3215105331166335,10.19
32.639,0,2.1958227137996853,8.99
32.639,0,2.2811230461777807,9.79
32.639,0,1.7451506749149026,5.73
32.639,0,2.2274771916340246,9.28
32.639,0,2.3192911590447896,10.17
32.639,0,2.5237737295029445,12.48
32.639,0,2.1963940484462223,8.99
32.639,0,2.0311872879370796,7.62
32.639,0,2.5076580810023685,12.28
32.639,0,2.429719284551006,11.36
32.639,0,2.226788706634411,9.27
32.639,0,1.9420892592450312,6.97
32.639,0,2.5414960826180426,12.7
32.639,0,2.270738172895226,9.69
32.639,0,2.0866919562099153,8.06
32.639,0,2.3671761020714235,10.67
32.639,0,2.327383518093181,10.25
32.639,0,2.238751444758099,9.38
32.639,0,2.179412251276642,8.84
32.639,0,2.5865856446430118,13.28
32.639,0,2.626487730162209,13.83
32.639,0,2.1374131457512426,8.48
32.639,0,2.27016838403145,9.68
32.639,0,2.2191862554241335,9.2
32.639,0,2.3105433720435897,10.08
32.639,0,2.055858222701549,7.81
32.639,0,2.531607121126822,12.57
32.639,0,2.2228322635396744,9.23
32.639,0,2.032859401091983,7.64
32.639,0,2.210072421802355,9.12
32.639,0,2.1782929423853354,8.83
32.639,0,2.382482022563791,10.83
32.639,0,2.268296057256608,9.66
32.639,0,2.304732007263811,10.02
32.639,0,2.2235917346214853,9.24
32.639,0,2.44829929483738,11.57
27.738,0,2.5009272640133773,12.19
27.738,0,2.3734091682491214,10.73
27.738,0,2.4982392583781783,12.16
27.738,0,2.1143909138514254,8.28
27.738,0,2.618626623511328,13.72
27.738,0,2.2369854387958874,9.37
27.738,0,2.523871437281182,12.48
27.738,0,2.4081170461595565,11.11
27.738,0,2.578579431933574,13.18
27.738,0,2.4104792010303555,11.14
27.738,0,2.552330849182715,12.84
27.738,0,2.7113639598420884,15.05
27.738,0,2.508540436831275,12.29
27.738,0,2.5998132538074157,13.46
27.738,0,2.3093756382388286,10.07
27.738,0,2.4600710359565294,11.71
27.738,0,2.3872506433656797,10.88
27.738,0,2.4539313801342053,11.63
27.738,0,2.6483460200753366,14.13
27.738,0,2.89500027177063,18.08
27.738,0,2.514267558127308,12.36
27.738,0,2.4800451985277436,11.94
27.738,0,2.368422649758054,10.68
27.738,0,2.598315253940626,13.44
27.738,0,2.3226284774595505,10.2
27.738,0,2.7488361726458166,15.62
27.738,0,2.589829005898656,13.33
27.738,0,2.3656619009071416,10.65
27.738,0,2.8073887747960296,16.57
27.738,0,2.5629729579351057,12.97
27.738,0,2.107144757592004,8.22
27.738,0,2.2810587987894677,9.79
27.738,0,2.3794471296531663,10.8
27.738,0,2.1234067384740083,8.36
27.738,0,2.3096410606027846,10.07
27.738,0,2.3316515204607264,10.29
27.738,0,2.5363684239998423,12.63
27.738,0,2.6189513278959953,13.72
27.738,0,2.5085508787354014,12.29
27.738,0,2.373404564339333,10.73
27.738,0,2.6947069857383448,14.8
27.738,0,2.3487010118347764,10.47
27.738,0,2.6617114117641614,14.32
27.738,0,2.5796439434770866,13.19
27.738,0,2.303399168470602,10.01
27.738,0,2.4675180329161384,11.79
27.738,0,2.779710439902302,16.11
27.738,0,2.111180488263114,8.26
27.738,0,2.180980449890508,8.85
27.738,0,2.549884585150806,12.81
27.738,0,2.1446150028607325,8.54
27.738,0,2.2155132484182967,9.17
27.738,0,2.2772705634824946,9.75
27.738,0,2.3958001281435144,10.98
27.738,0,2.203949563692631,9.06
27.738,0,2.468406374507261,11.8
27.738,0,2.2018484202533113,9.04
27.738,0,2.403240054701309,11.06
27.738,0,2.5756617932627783,13.14
27.738,0,2.4120484010988843,11.16
27.738,0,2.5594584194761456,12.93
27.738,0,2.554847569930383,12.87
27.738,0,2.4706961834246974,11.83
27.738,0,2.3574239209184604,10.56
27.738,0,2.195533651883221,8.98
27.738,0,2.796005845115097,16.38
27.738,0,2.4080502942170443,11.11
27.738,0,2.331063113492167,10.29
27.738,0,2.3568973090401375,10.56
27.738,0,2.07409182897807,7.96
27.738,0,2.039023206453858,7.68
27.738,0,2.2398411018188153,9.39
27.738,0,2.2849405527926714,9.83
27.738,0,2.3903047103557213,10.92
27.738,0,2.423144019098186,11.28
27.738,0,2.32407247675606,10.22
27.738,0,2.4474144439497993,11.56
27.738,0,2.398891101794202,11.01
27.738,0,2.4120868256711803,11.16
27.738,0,2.6897913810920095,14.73
27.738,0,2.492487157657324,12.09
27.738,0,2.509442840666831,12.3
27.738,0,2.162401040592503,8.69
27.738,0,2.345643653465269,10.44
27.738,0,2.2237111158528586,9.24
27.738,0,2.46021478007441,11.71
27.738,0,2.497830908438572,12.16
27.738,0,2.599790211312452,13.46
27.738,0,3.227605725372654,25.22
27.738,0,2.5155451573369776,12.37
27.738,0,2.1959250277527858,8.99
27.738,0,2.3960177777462754,10.98
27.738,0,2.411262008287918,11.15
27.738,0,2.2548975160151112,9.53
27.738,0,1.9612944262202043,7.11
27.738,0,2.7658469396426817,15.89
27.738,0,2.4172854959686485,11.22
27.738,0,2.0920329938556366,8.1
27.738,0,2.044388318748737,7.72
27.738,0,2.0557699339868485,7.81
10.162,0,2.7692930215487888,15.95
10.162,0,3.1938703042955807,24.38
10.162,0,3.182021352678554,24.1
10.162,0,2.911031053468516,18.38
10.162,0,3.4574487310873656,31.74
10.162,0,3.106143982295413,22.33
10.162,0,3.318620218758029,27.62
10.162,0,3.208600447342725,24.74
10.162,0,3.3779310280598267,29.31
10.162,0,3.1910517249179127,24.31
10.162,0,3.250491209847889,25.8
10.162,0,3.031159200636511,20.72
10.162,0,2.8346711381709193,17.02
10.162,0,3.536223766012365,34.34
10.162,0,2.931083601976403,18.75
10.162,0,3.0968607544316202,22.13
10.162,0,2.922359621082808,18.59
10.162,0,2.8621923132601506,17.5
10.162,0,2.6609497190283053,14.31
10.162,0,3.3196800016757817,27.65
10.162,0,3.2687324976484042,26.28
10.162,0,3.0491196167932686,21.1
10.162,0,2.937186632491756,18.86
10.162,0,3.3776859285817085,29.3
10.162,0,3.1691481994244484,23.79
10.162,0,3.162126538370685,23.62
10.162,0,2.894203459248237,18.07
10.162,0,2.9589382385975895,19.28
10.162,0,3.212857769707923,24.85
10.162,0,3.1012407596628737,22.23
10.162,0,2.902925131002531,18.23
10.162,0,3.2942705883166226,26.96
10.162,0,3.074110917781942,21.63
10.162,0,3.3520207487163267,28.56
10.162,0,3.08778604444408,21.93
10.162,0,3.435102916208994,31.03
10.162,0,3.5122264510261836,33.52
10.162,0,3.0374760267879646,20.85
10.162,0,2.6896354756010346,14.73
10.162,0,2.9505854663021696,19.12
10.162,0,2.981473463250083,19.72
10.162,0,3.3835740327026964,29.48
10.162,0,3.3026430452543885,27.18
10.162,0,2.875376692104847,17.73
10.162,0,3.0750191947637373,21.65
10.162,0,2.826868371114229,16.89
10.162,0,2.9457894072044555,19.03
10.162,0,2.856720589271828,17.4
10.162,0,3.4132364506068287,30.36
10.162,0,3.3628066489417696,28.87
10.162,0,3.0269479368165837,20.63
10.162,0,3.0070178886777454,20.23
10.162,0,3.1791580736377325,24.03
10.162,0,3.028595080061208,20.67
10.162,0,3.1784726020953036,24.01
10.162,0,3.4586506442565734,31.77
10.162,0,2.740746713369467,15.5
10.162,0,3.33305064302462,28.02
10.162,0,3.199930885551911,24.53
10.162,0,3.1616423754884457,23.61
10.162,0,2.7590611224679753,15.79
10.162,0,2.976581666885707,19.62
10.162,0,2.964162466373975,19.38
10.162,0,3.2668213600004115,26.23
10.162,0,3.0796636302120555,21.75
10.162,0,3.099508322397804,22.19
10.162,0,3.1720503387502714,23.86
10.162,0,3.491316623029124,32.83
10.162,0,2.8149617102268785,16.69
10.162,0,3.164062046034656,23.67
10.162,0,3.282415404383625,26.64
10.162,0,2.916028287632218,18.47
10.162,0,2.991794802803056,19.92
10.162,0,2.924764462613923,18.63
10.162,0,2.863327235414493,17.52
10.162,0,2.684120316724111,14.65
10.162,0,3.226126290293449,25.18
10.162,0,3.2419587724939287,25.58
10.162,0,3.127320507274332,22.81
10.162,0,3.195374350040082,24.42
10.162,0,3.035814602162985,20.82
10.162,0,2.7918700801065697,16.31
10.162,0,2.9217947674051836,18.57
10.162,0,3.1571680984244317,23.5
10.162,0,3.172135756354791,23.86
10.162,0,2.603076869724222,13.51
10.162,0,3.075328061145969,21.66
10.162,0,3.066811108530877,21.47
10.162,0,2.6719265248528346,14.47
10.162,0,3.271326221535429,26.35
10.162,0,3.1528341122434536,23.4
10.162,0,3.1978949679105195,24.48
10.162,0,2.9500667823059032,19.11
10.162,0,3.0627522246190133,21.39
10.162,0,3.054251249083512,21.21
10.162,0,3.033072153553806,20.76
10.162,0,2.952538363292296,19.15
10.162,0,3.1069117049790953,22.35
10.162,0,2.7275579618607857,15.3
10.162,0,3.092612269682952,22.03
25.231,0,2.7809903821868014,16.13
25.231,0,2.3393199084897454,10.37
25.231,0,2.2922156002197784,9.9
25.231,0,2.2753808563737006,9.73
25.231,0,2.189158841010059,8.93
25.231,0,2.3696486522935336,10.69
25.231,0,2.7698597682959027,15.96
25.231,0,2.8507702042682697,17.3
25.231,0,2.465368661551255,11.77
25.231,0,2.3891420173608173,10.9
25.231,0,2.4629653309087614,11.74
25.231,0,2.49016429545163,12.06
25.231,0,2.6453023713488433,14.09
25.231,0,2.3724449526968985,10.72
25.231,0,2.7135794045474166,15.08
25.231,0,2.318730877301496,10.16
25.231,0,2.5972827976801627,13.43
25.231,0,2.644762221469444,14.08
25.231,0,2.7172083933544156,15.14
25.231,0,2.16682859450885,8.73
25.231,0,2.3363041749734452,10.34
25.231,0,2.336748328549031,10.35
25.231,0,2.486299180883652,12.02
25.231,0,2.348675264440028,10.47
25.231,0,2.829112815206001,16.93
25.231,0,2.3537653732661146,10.53
25.231,0,2.565558338963146,13.01
25.231,0,2.42898516405974,11.35
25.231,0,2.4735538307737603,11.86
25.231,0,2.507993231294331,12.28
25.231,0,2.5117634361329855,12.33
25.231,0,2.612060037582994,13.63
25.231,0,2.5410798886428974,12.69
25.231,0,2.3659690015040873,10.65
25.231,0,2.6071601462256693,13.56
25.231,0,2.14449075066276,8.54
25.231,0,2.709348790407357,15.02
25.231,0,2.1411065980858783,8.51
25.231,0,2.6125608213381724,13.63
25.231,0,2.323750006336108,10.21
25.231,0,2.505669018611136,12.25
25.231,0,2.3501156152231517,10.49
25.231,0,2.46678256262685,11.78
25.231,0,2.3893095466649714,10.91
25.231,0,2.532089383839597,12.58
25.231,0,2.2632357479082432,9.61
25.231,0,2.984877908555636,19.78
25.231,0,2.2405066251509624,9.4
25.231,0,2.181212152898638,8.86
25.231,0,2.589335233127053,13.32
25.231,0,2.536119141544439,12.63
25.231,0,2.785698153299842,16.21
25.231,0,2.5087898479178916,12.29
25.231,0,2.2080441115234475,9.1
25.231,0,2.61450826280115,13.66
25.231,0,2.6051084978083794,13.53
25.231,0,2.5580064118685613,12.91
25.231,0,2.301813599322618,9.99
25.231,0,2.9432934605966397,18.98
25.231,0,2.45790044770668,11.68
25.231,0,2.436962468017389,11.44
25.231,0,2.4584717568161123,11.69
25.231,0,3.0216820468598824,20.53
25.231,0,2.5201256207326863,12.43
25.231,0,2.473917261717962,11.87
25.231,0,2.0947110951211325,8.12
25.231,0,2.1664029571918038,8.73
25.231,0,2.369879829729936,10.7
25.231,0,2.508777598088156,12.29
25.231,0,2.800228853259379,16.45
25.231,0,2.695617030160594,14.81
25.231,0,2.482907174206542,11.98
25.231,0,2.592508783169735,13.36
25.231,0,2.391857577079438,10.93
25.231,0,2.4943759746596137,12.11
25.231,0,2.2816989991945955,9.79
25.231,0,2.294198186793626,9.92
25.231,0,2.5068318237394194,12.27
25.231,0,2.414927716062479,11.19
25.231,0,2.4520946900775646,11.61
25.231,0,2.5805440366796155,13.2
25.231,0,2.055715965162498,7.81
25.231,0,2.2757643321545657,9.74
25.231,0,2.5305569030021644,12.56
25.231,0,2.631022033735098,13.89
25.231,0,2.5516909156126344,12.83
25.231,0,2.4565449630426524,11.66
25.231,0,2.282512594028755,9.8
25.231,0,2.3724838978960743,10.72
25.231,0,2.502542014781324,12.21
25.231,0,2.4595495973144836,11.7
25.231,0,2.2564760040191763,9.55
25.231,0,2.5532561204962057,12.85
25.231,0,2.480725206416436,11.95
25.231,0,2.2405795224709855,9.4
25.231,0,2.4909733713963482,12.07
25.231,0,2.2848415054729,9.82
25.231,0,2.4364551142749287,11.43
25.231,0,2.8722446981705083,17.68
25.231,0,3.0380631647388774,20.86
25.518,0,2.687456896479003,14.69
25.518,0,2.829621052641196,16.94
25.518,0,2.19058792560912,8.94
25.518,0,2.07084872408202,7.93
25.518,0,2.4659155921577933,11.77
25.518,0,2.4191804687898664,11.24
25.518,0,2.2838508645018134,9.81
25.518,0,2.469272042305054,11.81
25.518,0,2.2613017025188484,9.6
25.518,0,2.5984317202777714,13.44
25.518,0,2.4363324817224257,11.43
25.518,0,2.455809370600421,11.66
25.518,0,2.574757942298529,13.13
25.518,0,2.424697493687985,11.3
25.518,0,2.1931250457426787,8.96
25.518,0,2.727561163101716,15.3
25.518,0,2.6986705912456785,14.86
25.518,0,2.5524306107335266,12.84
25.518,0,2.4730471669745415,11.86
25.518,0,2.6538155195490285,14.21
25.518,0,2.533750752896484,12.6
25.518,0,2.676210511208519,14.53
25.518,0,2.6905421280931257,14.74
25.518,0,2.283291841680871,9.81
25.518,0,2.262199831920653,9.6
25.518,0,2.580498624170596,13.2
25.518,0,2.3693136728409954,10.69
25.518,0,2.6497949116812025,14.15
25.518,0,2.787672478362297,16.24
25.518,0,2.2643693454226757,9.63
25.518,0,2.178090553595744,8.83
25.518,0,2.504346012486957,12.24
25.518,0,2.327837319431215,10.26
25.518,0,2.815995890278298,16.71
25.518,0,2.817340346526594,16.73
25.518,0,2.407403627478893,11.11
25.518,0,2.6139237140309532,13.65
25.518,0,2.7233019963377445,15.23
25.518,0,2.500525195474345,12.19
25.518,0,2.4797940443695636,11.94
25.518,0,2.27392874108667,9.72
25.518,0,2.1457332453626186,8.55
25.518,0,2.3814445008491956,10.82
25.518,0,2.289849611264355,9.87
25.518,0,2.5752214235413255,13.13
25.518,0,2.430700768765967,11.37
25.518,0,2.3802817348799894,10.81
25.518,0,2.4769641605466255,11.91
25.518,0,2.71870854869432,15.16
25.518,0,2.520430468695836,12.43
25.518,0,2.260123929151891,9.58
25.518,0,2.4106917341207392,11.14
25.518,0,2.598066489678411,13.44
25.518,0,2.2044591237273914,9.07
25.518,0,2.3074425887759245,10.05
25.518,0,2.4532014217546942,11.63
25.518,0,2.3380108921907716,10.36
25.518,0,2.1663938052758933,8.73
25.518,0,2.6120316703534203,13.63
25.518,0,2.7566390239629266,15.75
25.518,0,2.242121283896768,9.41
25.518,0,2.1833477817410953,8.88
25.518,0,2.672247615123851,14.47
25.518,0,2.6566937323690176,14.25
25.518,0,2.557843209842088,12.91
25.518,0,2.709040261939198,15.01
25.518,0,2.523545038272037,12.47
25.518,0,2.558985008785442,12.92
25.518,0,2.4729067113410745,11.86
25.518,0,2.6224812972433384,13.77
25.518,0,2.675359565045804,14.52
25.518,0,2.736994400649952,15.44
25.518,0,2.5471722740426794,12.77
25.518,0,2.377703265385937,10.78
25.518,0,2.429398294241502,11.35
25.518,0,2.678402180111741,14.56
25.518,0,2.6156939379972197,13.68
25.518,0,2.451270963348955,11.6
25.518,0,2.541911204130823,12.7
25.518,0,2.43207652125315,11.38
25.518,0,2.473074052547803,11.86
25.518,0,2.463025844166105,11.74
25.518,0,2.4061474588274,11.09
25.518,0,2.0294498344890517,7.61
25.518,0,2.3606891635930163,10.6
25.518,0,2.421958944127084,11.27
25.518,0,2.101392710390098,8.18
25.518,0,2.292509263842316,9.9
25.518,0,2.27509386022858,9.73
25.518,0,2.3372408400831066,10.35
25.518,0,2.4917723383483654,12.08
25.518,0,2.465109664994179,11.76
25.518,0,2.3424836587934834,10.41
25.518,0,2.183530690122015,8.88
25.518,0,2.5687465537245084,13.05
25.518,0,2.4658866670782307,11.77
25.518,0,2.7487172474190285,15.62
25.518,0,2.6468274099646996,14.11
25.518,0,2.1942078836587133,8.97
25.518,0,2.398487765548611,11.01
41.631,0,2.2643971979411357,9.63
41.631,0,2.2115754866754176,9.13
41.631,0,2.1653013003520667,8.72
41.631,0,2.597499307911028,13.43
41.631,0,2.320775518272935,10.18
41.631,0,2.6196397266897407,13.73
41.631,0,2.4439748970849418,11.52
41.631,0,2.1896446694684895,8.93
41.631,0,2.311064301087645,10.09
41.631,0,2.020715171431662,7.54
41.631,0,2.338131075638534,10.36
41.631,0,2.691236203614853,14.75
41.631,0,2.2359819318130696,9.36
41.631,0,2.1833995160578064,8.88
41.631,0,2.0353731012587026,7.66
41.631,0,2.576230257407632,13.15
41.631,0,2.4630671015858363,11.74
41.631,0,2.3685310772844295,10.68
41.631,0,2.477508928702946,11.91
41.631,0,2.3036096761342777,10.01
41.631,0,2.1039448163783283,8.2
41.631,0,2.056878889387736,7.82
41.631,0,2.11680531847791,8.3
41.631,0,2.1222150545312113,8.35
41.631,0,2.2252106682211346,9.26
41.631,0,2.587304614052112,13.29
41.631,0,2.3050030765935965,10.02
41.631,0,2.163527835523047,8.7
41.631,0,2.546783904645265,12.77
41.631,0,2.0928561226175035,8.11
41.631,0,2.0786045397887145,7.99
41.631,0,2.17990065039886,8.85
41.631,0,2.328602124288735,10.26
41.631,0,2.1643189830586063,8.71
41.631,0,2.689761463461914,14.73
41.631,0,2.2420732142587623,9.41
41.631,0,2.3151514609018626,10.13
41.631,0,2.0028674104801123,7.41
41.631,0,2.0013196788345,7.4
41.631,0,2.29301336535879,9.9
41.631,0,2.1955032943761186,8.98
41.631,0,2.3162538130565404,10.14
41.631,0,2.397663385968293,11
41.631,0,2.347680386681668,10.46
41.631,0,2.351300070244787,10.5
41.631,0,1.8497842064995165,6.36
41.631,0,2.3677982858197772,10.67
41.631,0,2.230167228468139,9.3
41.631,0,1.631916573837206,5.11
41.631,0,2.2828526930443687,9.8
41.631,0,1.9591712181131695,7.09
41.631,0,2.2332406034438215,9.33
41.631,0,2.0161714202665855,7.51
41.631,0,2.3340771735567105,10.32
41.631,0,2.2005958379087343,9.03
41.631,0,2.5138850157330324,12.35
41.631,0,2.304661082799931,10.02
41.631,0,2.2682819827795564,9.66
41.631,0,2.363903967816232,10.63
41.631,0,1.9234909492021035,6.84
41.631,0,2.4186030237493847,11.23
41.631,0,2.058487856508764,7.83
41.631,0,2.604518685768368,13.52
41.631,0,1.9692320956215605,7.17
41.631,0,2.315478700255656,10.13
41.631,0,2.5560598794929956,12.88
41.631,0,2.2840093214857693,9.82
41.631,0,2.1123782901176957,8.27
41.631,0,2.39163421967379,10.93
41.631,0,2.327306872436006,10.25
41.631,0,2.093146144258146,8.11
41.631,0,2.239416629094151,9.39
41.631,0,2.1606120646831113,8.68
41.631,0,2.4167871739984106,11.21
41.631,0,2.1586429514961467,8.66
41.631,0,1.9985339555267612,7.38
41.631,0,2.0664017244408712,7.9
41.631,0,2.043999533123753,7.72
41.631,0,2.14852572771729,8.57
41.631,0,2.4073116314791076,11.1
41.631,0,2.1018541546543585,8.18
41.631,0,1.7425895333854324,5.71
41.631,0,2.368066774176601,10.68
41.631,0,1.94755075229392,7.01
41.631,0,1.9546829924781666,7.06
41.631,0,2.03631342086084,7.66
41.631,0,2.359519445054804,10.59
41.631,0,2.0752361379683655,7.97
41.631,0,2.218261471328175,9.19
41.631,0,2.10970170484505,8.25
41.631,0,2.048726983155951,7.76
41.631,0,2.2768779808428197,9.75
41.631,0,2.1747491101824763,8.8
41.631,0,2.7489986498652983,15.63
41.631,0,1.8755451444830291,6.52
41.631,0,2.0011087525206857,7.4
41.631,0,2.1538253791464608,8.62
41.631,0,1.9300186227825071,6.89
41.631,0,2.2996348007087875,9.97
41.631,0,2.1877487566830855,8.92
21.294,0,2.8642365790211506,17.54
21.294,0,2.8635428279922457,17.52
21.294,0,2.612401635861561,13.63
21.294,0,2.9353082819237226,18.83
21.294,0,2.6477495402343676,14.12
21.294,0,2.8327816127047094,16.99
21.294,0,2.8181294058636737,16.75
21.294,0,2.708833929445744,15.01
21.294,0,2.5760067737997376,13.14
21.294,0,2.5912494102357098,13.35
21.294,0,2.6958185918683584,14.82
21.294,0,2.5616222495161542,12.96
21.294,0,2.6174344010849895,13.7
21.294,0,2.898338470548874,18.14
21.294,0,2.346785881266776,10.45
21.294,0,2.8283030236340414,16.92
21.294,0,2.552578759352917,12.84
21.294,0,2.815041981398049,16.69
21.294,0,2.588991560574148,13.32
21.294,0,2.653313775261235,14.2
21.294,0,2.823216280025974,16.83
21.294,0,2.7208066030102365,15.19
21.294,0,3.1289389325166934,22.85
21.294,0,2.7529976806173235,15.69
21.294,0,2.7383468081957547,15.46
21.294,0,2.861699581183878,17.49
21.294,0,2.4604925274717067,11.71
21.294,0,2.727845383261125,15.3
21.294,0,2.8498116702106673,17.28
21.294,0,2.644591651732393,14.08
21.294,0,2.8123197795904007,16.65
21.294,0,2.6187919436142373,13.72
21.294,0,2.490999229930652,12.07
21.294,0,2.6945526555376795,14.8
21.294,0,2.519364424671015,12.42
21.294,0,3.072688789598743,21.6
21.294,0,2.3387380125177435,10.37
21.294,0,2.7622372141664906,15.84
21.294,0,2.72101188821255,15.2
21.294,0,2.4204406096377964,11.25
21.294,0,2.8577373774592263,17.42
21.294,0,2.6524488171016682,14.19
21.294,0,2.4224728568041387,11.27
21.294,0,2.577519282809026,13.16
21.294,0,2.970580169218093,19.5
21.294,0,2.8010131318823133,16.46
21.294,0,2.567570787820989,13.03
21.294,0,2.635147342643879,13.95
21.294,0,2.5224331942340945,12.46
21.294,0,2.8184346614248237,16.75
21.294,0,2.811911099137299,16.64
21.294,0,2.5283817379750335,12.53
21.294,0,2.6865744155554205,14.68
21.294,0,2.4852598847931557,12
21.294,0,2.4343819191634517,11.41
21.294,0,2.6968415299117043,14.83
21.294,0,2.6913984540432345,14.75
21.294,0,2.9769536017292078,19.63
21.294,0,2.4637276775325816,11.75
21.294,0,2.7333027156640686,15.38
21.294,0,2.7068216448891844,14.98
21.294,0,2.394129663342639,10.96
21.294,0,2.959851698354489,19.3
21.294,0,3.0073308580687166,20.23
21.294,0,2.56491567272322,13
21.294,0,2.4438506460798664,11.52
21.294,0,2.735722262335998,15.42
21.294,0,2.874713070500096,17.72
21.294,0,2.8339213589727126,17.01
21.294,0,2.745311497797965,15.57
21.294,0,2.7627437681545732,15.84
21.294,0,2.6582783800138645,14.27
21.294,0,2.501009816545433,12.19
21.294,0,2.8391701016573245,17.1
21.294,0,2.736647402265659,15.44
21.294,0,2.667877074712976,14.41
21.294,0,2.7611478075437796,15.82
21.294,0,2.9869012715292005,19.82
21.294,0,2.8409229276121257,17.13
21.294,0,2.6724786484714635,14.48
21.294,0,2.5598918822178924,12.93
21.294,0,2.8885172317929317,17.97
21.294,0,2.6800713587464027,14.59
21.294,0,2.496444459609291,12.14
21.294,0,2.463058105378955,11.74
21.294,0,2.813338196184181,16.67
21.294,0,3.066388095628462,21.46
21.294,0,2.7495278843889586,15.64
21.294,0,3.079490347989097,21.75
21.294,0,2.6606027517565125,14.3
21.294,0,2.7973741513113954,16.4
21.294,0,2.4571670973130932,11.67
21.294,0,2.644455617443692,14.08
21.294,0,3.1624719262276173,23.63
21.294,0,2.4657887105827943,11.77
21.294,0,2.6535401267808054,14.2
21.294,0,2.3021616531213014,10
21.294,0,2.5551559767750818,12.87
21.294,0,2.5381381916381907,12.66
21.294,0,2.471270447190474,11.84
44.487,0,2.082034986497004,8.02
44.487,0,2.658863212803141,14.28
44.487,0,2.30107201140188,9.98
44.487,0,2.06745987824485,7.9
44.487,0,1.8200045491971477,6.17
44.487,0,2.0323637850291125,7.63
44.487,0,2.1056319289600585,8.21
44.487,0,2.180144783907571,8.85
44.487,0,2.500784520162114,12.19
44.487,0,2.130254267669323,8.42
44.487,0,2.2342362666201288,9.34
44.487,0,2.1582472098638523,8.66
44.487,0,2.2941904237318376,9.92
44.487,0,2.514570737168642,12.36
44.487,0,2.3688274276609977,10.68
44.487,0,2.2307225295687285,9.31
44.487,0,2.477817525868841,11.92
44.487,0,2.2012564827499523,9.04
44.487,0,2.4866032749834015,12.02
44.487,0,2.228575312918389,9.29
44.487,0,2.456685130436873,11.67
44.487,0,2.4395948377729444,11.47
44.487,0,2.645130495160517,14.09
44.487,0,2.3825716213489083,10.83
44.487,0,2.076234617121477,7.97
44.487,0,2.616645374808916,13.69
44.487,0,2.2827313735794053,9.8
44.487,0,2.1973094596685905,9
44.487,0,2.2562341647012665,9.55
44.487,0,2.5179135074891543,12.4
44.487,0,2.631846431196061,13.9
44.487,0,2.2992729456812326,9.97
44.487,0,2.096537508462397,8.14
44.487,0,2.52338178820836,12.47
44.487,0,2.1384475488395362,8.49
44.487,0,2.2006850097688,9.03
44.487,0,2.3524696239839096,10.51
44.487,0,2.062102836967224,7.86
44.487,0,2.002325706995504,7.41
44.487,0,2.1386849265581995,8.49
44.487,0,2.266176572345004,9.64
44.487,0,2.138426878347931,8.49
44.487,0,2.4540236274304768,11.64
44.487,0,2.1776658988812785,8.83
44.487,0,2.2088744389985093,9.11
44.487,0,2.361963737571535,10.61
44.487,0,2.37395742180407,10.74
44.487,0,1.8886107258063738,6.61
44.487,0,2.186299686842475,8.9
44.487,0,2.087700041134142,8.07
44.487,0,1.8618994802662276,6.44
44.487,0,1.9399077025712759,6.96
44.487,0,2.266544203582705,9.65
44.487,0,2.365296864796287,10.65
44.487,0,1.9487059544872871,7.02
44.487,0,1.887814914558292,6.6
44.487,0,1.9694874684631307,7.17
44.487,0,2.1946824017935054,8.98
44.487,0,1.95788429921363,7.08
44.487,0,2.342779507240276,10.41
44.487,0,2.2112541022109453,9.13
44.487,0,1.9366569677555143,6.94
44.487,0,2.18577938188571,8.9
44.487,0,1.9424080950856528,6.98
44.487,0,2.300611850550806,9.98
44.487,0,2.2290439027459366,9.29
44.487,0,2.260344837026113,9.59
44.487,0,2.221789614849208,9.22
44.487,0,2.4986748397152434,12.17
44.487,0,2.4083497481637712,11.12
44.487,0,2.4040558562469325,11.07
44.487,0,2.5242486138302533,12.48
44.487,0,2.0229989168364897,7.56
44.487,0,2.1972197108489606,9
44.487,0,2.19495949961303,8.98
44.487,0,2.6083124466094256,13.58
44.487,0,2.6098095554941665,13.6
44.487,0,2.555014204169445,12.87
44.487,0,2.6696654913244537,14.44
44.487,0,1.7770268441742076,5.91
44.487,0,2.251183184712244,9.5
44.487,0,1.774055150784387,5.89
44.487,0,2.3047865180927443,10.02
44.487,0,1.9654758305470856,7.14
44.487,0,2.0495567282563276,7.76
44.487,0,2.2883580193270814,9.86
44.487,0,2.65783561242031,14.27
44.487,0,2.4635135833826136,11.75
44.487,0,2.2598338937789837,9.58
44.487,0,2.353923990501929,10.53
44.487,0,2.596488271908481,13.42
44.487,0,2.140260630486293,8.5
44.487,0,2.2598870064725056,9.58
44.487,0,2.2239830766205833,9.24
44.487,0,2.1833726675015535,8.88
44.487,0,2.2956123017371874,9.93
44.487,0,2.388916298642188,10.9
